,index,issue_description,pred,y
1454,6901,request access server hostnam hostnam kjuigsc nrzykspt qualiti respect ticketno receiv access secur team open data design applic receiv error attach incid check mohgrtyan rds session dev bod data design work fine session henc request assist earliest access requir kt upcom project could plea help request,GRP_12,GRP_2
1455,1832,abl log vpn tri open new session go session finish p name mehrugshylanguag browser microsoft internet eploreremail custom number telephon summari abl log vpn tri open new session go session finish page,GRP_0,GRP_0
1456,1783,password reset microsoft behalf compani inc mailto sent tuesday septemb pmto nwfodmhc eurcwkmcc tiyhum kuyiomarsubject amar request reset microsoft onlin servic password import high request reset user password follow user organ request password reset perform account first name michbhuael last name laugdghjhlin consid contact user valid request authent continu determin valid request use servic admin portal offic window intun window azur etc reset password user want let user reset password check enabl password reset user organ click sincer compani inc messag sent unmonitor email address plea repli messag,GRP_0,GRP_0
1457,7943,ieh metric input unabl scroll urgent plea receiv good day plea advis scroll screen minim order view entri sure wrong plea help cid cid cid best,GRP_0,GRP_34
1458,6994,need approv new product request,GRP_0,GRP_21
1459,3424,password reset,GRP_0,GRP_0
1460,2273,login problem attendancetool portal receiv dear sir im face problem login attendancetool portal plea help solv issu,GRP_0,GRP_0
1461,764,engineeringtool work,GRP_0,GRP_0
1462,2249,unabl launch outlook,GRP_0,GRP_0
1463,6908,urgent user vvspecmfrt plea reactiv account user vvspecmfrt plea reactiv account august till februari activ,GRP_2,GRP_2
1464,6917,repeat outbound connect tcp dsw ticket see compani european asa compani com devic generat high volum repeat outbound connect tcp alert traffic block edml port tcp remot procedur call rpc etern host may indic misconfigur firewal block traffic legitim server applic may also indic compromis host reach malici host propag worm code escal incid via medium prioriti ticket email per default event handl procedur would like u handl incid differ futur see handl option question concern plea let u know either correspond u via ticket deleg ticket back soc call u full escal window login failur alert eplicit notif via high prioriti ticket phone call automat resolv window login failur alert direct portal eplicit notif event avail report purpos portal,GRP_3,GRP_2
1465,3915,login analyz vpn urgent receiv cid dd best,GRP_0,GRP_0
1466,1941,unabl get audio skype meet,GRP_0,GRP_0
1467,5274,abend job jobschedul job receiv abend job jobschedul job,GRP_9,GRP_8
1468,1259,ticket updat inplant,GRP_0,GRP_0
1469,3199,call etern user,GRP_0,GRP_0
1470,4502,job job fail jobschedul receiv job job fail jobschedul,GRP_8,GRP_6
1471,4303,stop hr job hi tim plea stop attach hr job immedi effect hr hr,GRP_2,GRP_5
1472,1024,unabl log erp si,GRP_0,GRP_0
1473,3334,updat erp favorit,GRP_0,GRP_0
1474,752,reset password aykwtrf amlswjfr erp produkt erp,GRP_0,GRP_0
1475,1691,printer problem issu inform plea complet requir question return back gsc request provid requir inform printer name make model wy detail descript problem wy printer ad pc type document print email ecel word etc,GRP_0,GRP_0
1476,3971,pc detect dock station,GRP_19,GRP_3
1477,351,hostnam server beep sound server hostnam server beep sound server,GRP_12,GRP_0
1478,2760,unabl open outlook chang password,GRP_0,GRP_0
1479,2191,unabl set skype meet outlook,GRP_0,GRP_0
1480,1575,lock erp tri chang password passwordmanagementtool password manag got error messag password seem chang rememb enter code iewnguv bufweiy reset window password enter erp plea reset passwordmanagementtool passwprd manag,GRP_0,GRP_0
1481,5666,abend job jobschedul job receiv abend job jobschedul job,GRP_9,GRP_10
1482,1740,general enquiri engineeringtool instal window p,GRP_0,GRP_0
1483,6907,erp access issu system si product employe pevokgiu hdywstbl idrizj switzerland switzerland need password reset mani,GRP_2,GRP_2
1484,1803,inc ticket updat,GRP_0,GRP_0
1485,3392,login issu login issu verifi user detail employe manag name check user name ad unlock account advis user login check caller confirm abl login issu resolv,GRP_0,GRP_0
1486,561,blank call call came got disconnect privat number unabl call,GRP_0,GRP_0
1487,8012,hostnam volum c label sys hostnam ab space consum space avail g,GRP_39,GRP_39
1488,4510,pls help creat deliveri note sto receiv dear would pls help creat deliveri note sto someth error unabl creat urgent plant,GRP_6,GRP_6
1489,4347,sdsalesord job abend jobschedul due logon user cofert client fail start step,GRP_8,GRP_5
1490,5265,vma disk fail df fail reportingtool alert monitor disk fail df localhost outsid epect limit true true,GRP_8,GRP_8
1491,4085,need ad printer address book hostnam tc ic welcom net avail agent short interact alert agent websit visitor join conversationrakthyesh ramdntythanjesh hi danghtnuellfbhyeksq caemol rakthyeshrakthyesh ramdntythanjesh,GRP_0,GRP_3
1492,4216,hostnam network connect lost apac time connect lost go minut hostnam connect lost connect go minut could check reason,GRP_0,GRP_4
1493,2252,bahdqrc vgzdtqj onbankrd eperi receiv bahdqrc vgzdtqj intern hire full time effect aug th follow process old manag transfer new manag oneteam new manag enter new job compens inform like instruct howev honest onbankrd eperi disast far say everi time call hr help help resolv issu hr tell problem tell hr problem issu still access benefit inform collaborationtool follow direct given get error messag say need approv request submit ethic access epens report access abl enter epens report howev went submit got error messag tri log get error messag said problem access vpn said hr need updat si realli sure incorrect paycheck receiv paycheck told depend inform process payrol might caught fact salari correct paycheck share email yesterday made sound like everyth go correct paycheck sent follow email say u alreadi ran go abl backdat effect date chang go want liuytr provid hour work go work liuytr stop track hour sinc salari employe also compani confer week technic work way hour week part meet dinner hour team build activ someon share servic design contact work issu everyth figur someth issu hr follow pas back forth beyond frustrat net friday figur benefit elig timeframdnty,GRP_2,GRP_0
1494,1047,problem chang password receiv tri chang password cid imag png sife fbc,GRP_0,GRP_0
1495,6841,secur incid possibl malwar infect traffic sinkhol domain apul event data relat event event id event summari vid server respons anubi sinkhol cooki set probabl infect asset occurr count event count host connect inform sourc ip sourc port sourc ip geoloc lisbon prt destin ip destin hostnam apul destin port connect direct incom protocol tcp http status code devic inform devic ip devic name isensor compani com log time utc action block vendor eventid cv score vendor prioriti vendor version scw event process inform sherlock rule id sle inspector event id ontolog id event type id agent id event detail vid server respons anubi sinkhol cooki set probabl infect asset classif none prioriti action accept impactflag impact block vlan mpls label pad sensor id event id time src ip dst ip sport ityp dport icod proto tcp ttl tos id iplen dgmlen df ap seq dabb ack ee win b tcplen pcap e domain newflv sohu ccgslb net e sso anbtr com secur ascii packet pcap ascii wv e e p fe p h pcap ascii e packet pcap c ac df wv cc bb e c cde ac cb da bb e p ee b bfb fe p h http f e f move f c da emporarili serv e e er ngin date fe c mon sep da gmt f e e content type te f cd fe e html connect b f ea cf da ion close set c f fb e cooki anbtr b feecdaac e b caaca f f si e de c ee domain ccgslb n da cf fe et locat ht af f fe e c tp sso newflv e f e c ee sohu ccgslb net f bfeecda sartlgeo lhqksbdaccaaca ad f af f go fe e c e f e sso newflv sohu c ee f ccgslb net bf eecdaac caaca pcap e,GRP_2,GRP_2
1496,8017,hostnam c label sys hostnam ab server hostnam space consum space avail g,GRP_8,GRP_39
1497,414,outlook issu m crm dynam,GRP_0,GRP_0
1498,7023,need secur uacylto hgaycz dev copi crm receiv general uacylto hgaycz train need access train develop applic microsoft dynam mikhghytr wafglhdrhjop sr manag global ethic complianc programdnti f compani inc technolog way usa pa,GRP_0,GRP_22
1499,7260,setup rechnerf f r infostand instandsetzung niptbwdq csenjruz,GRP_24,GRP_24
1500,1945,analysi offic hana access user without access hana receiv within european price team eperienc user troubl get right connect busi eplor hana receiv coupl ticket show error behavior hope quick resolut user uylvgtfi eovkgpn germani locat attach set instruct use error log screenshot setup machin complet local best,GRP_9,GRP_0
1501,5642,job job fail jobschedul receiv job job fail jobschedul,GRP_8,GRP_10
1502,4047,connect companysecur,GRP_0,GRP_3
1503,2516,configur share mailbo need add two mailbo outlook still work outlook work,GRP_0,GRP_0
1504,5106,job job fail jobschedul receiv job job fail jobschedul,GRP_8,GRP_8
1505,6364,reset password eglavnh uprodleq use passwordmanagementtool password reset,GRP_17,GRP_17
1506,2272,attendancetool login issu summari problem attendancetool,GRP_0,GRP_0
1507,4961,job jobdr fail jobschedul receiv job jobdr fail jobschedul,GRP_8,GRP_8
1508,3011,cert notif network outag germani former germani issu unplan network outag germani site former germani network resourc includ telephonysoftwar servic phone number gso emea unavail moment fiber cut vicin site caus issu german telekom contact fault identifi servic epect restor edt start august edtwhat estim time recoveri unknown time affect intranet internet resourc includ telephon servic site affectedar known workaround workaround avail moment caus suspect fiber cutquest global servic organizationa leadership bridg line establish order provid time updat line open busi unit repres well manag leadership bridg line open edtleadership bridg line,GRP_4,GRP_0
1509,1412,erp si password reset plea reset password sure mine give problem,GRP_0,GRP_0
1510,4962,job bkbackuptoolsqlprodinc fail jobschedul receiv job bkbackuptoolsqlprodinc fail jobschedul,GRP_8,GRP_8
1511,5714,access hostnam depart backorderreport receiv plea give full access user trhadg folder mention subject,GRP_12,GRP_12
1512,3274,sale org tab show field,GRP_0,GRP_0
1513,6787,unlock reset password user vvamrtryot inform user vvamrtryot seem epir password si si si proceed check also reset password,GRP_0,GRP_2
1514,1507,abl login window,GRP_0,GRP_0
1515,2473,sound,GRP_0,GRP_0
1516,3314,email contact issu email contact issu connect user system use teamview delet m crm reconfigur mscrm restart pc reconfigur outlook caller confirm abl see email outlook issu resolv,GRP_0,GRP_0
1517,2029,erp receiv good day trust well plea help cant lock erp give code,GRP_0,GRP_0
1518,842,issu hrtool tri put vacat request hrtool request show calendar need cancel date show cancel supervisor cannot see request either,GRP_0,GRP_0
1519,1146,account got lock,GRP_0,GRP_0
1520,4856,network outag site engineeringtoolkuznetsk russia sinc et type outag network circuit power plea specifi type outag top cert site yes na start et schedul mainten power yes na compani power provid power schedul mainten network yes na compani maint yes provid maint ticket site backup circuit yes na backup circuit activ na yes na site contact notifi phone email yes na remot dial na yes na equip reset na yes na verifi site work backup circuit na yes na vendor ticket globaltelecom verizon telecomvendor telecomvendor notifi gsc yes na cert start yes na addit diagnost,GRP_8,GRP_8
1521,8272,repeat outbound connect tcp dsw see compani european asa compani com devic generat high volum repeat outbound connect tcp alert traffic block awyl port tcp remot procedur call rpc etern host may indic misconfigur firewal block traffic legitim server applic may also indic compromis host reach malici host propag worm code escal incid via medium prioriti ticket email per default event handl procedur would like u handl incid differ futur see handl option question concern plea let u know either correspond u via ticket deleg ticket back soc call u full escal window login failur alert eplicit notif via high prioriti ticket phone call automat resolv window login failur alert direct portal eplicit notif event avail report purpos portal sincer soc,GRP_3,GRP_50
